,Classifier,Umap - 10,Train,Test,accuracy - mean,accuracy - std,f1 score (weighted) - mean,f1 score (weighted) - std,f1-score - mean - sit,f1-score - mean - stand,f1-score - mean - walk,f1-score - mean - stair up,f1-score - mean - stair down,f1-score - mean - run,f1-score - mean - stair up and down,f1-score - std - sit,f1-score - std - stand,f1-score - std - walk,f1-score - std - stair up,f1-score - std - stair down,f1-score - std - run,f1-score - std - stair up and down,precision - mean - sit,precision - mean - stand,precision - mean - walk,precision - mean - stair up,precision - mean - stair down,precision - mean - run,precision - mean - stair up and down,precision - std - sit,precision - std - stand,precision - std - walk,precision - std - stair up,precision - std - stair down,precision - std - run,precision - std - stair up and down,recall - mean - sit,recall - mean - stand,recall - mean - walk,recall - mean - stair up,recall - mean - stair down,recall - mean - run,recall - mean - stair up and down,recall - std - sit,recall - std - stand,recall - std - walk,recall - std - stair up,recall - std - stair down,recall - std - run,recall - std - stair up and down,support - mean - sit,support - mean - stand,support - mean - walk,support - mean - stair up,support - mean - stair down,support - mean - run,support - mean - stair up and down,support - std - sit,support - std - stand,support - std - walk,support - std - stair up,support - std - stair down,support - std - run,support - std - stair up and down
1968,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",KuHar,0.7552845528455284,0.004740611296622191,0.7555452504401663,0.004782327148879522,0.7923313737777645,0.714974167684953,0.7289828444924271,0.6911146481568251,0.6937075066838558,0.9121609618451723,,0.005653942446290015,0.011834174743313379,0.006272726524575969,0.015019478290911683,0.016565038612984355,0.010448172074526089,,0.7062210079968126,0.8365255376344086,0.683938739849933,0.6714285714285715,0.7272996594049225,0.9860274560274561,,0.009017122593440332,0.003496077292789778,0.011138236000336536,0.016123249274319466,0.012946709457622883,0.013978566725671842,,0.902439024390244,0.6243902439024389,0.7804878048780488,0.7121951219512195,0.6634146341463414,0.8487804878048781,,1.1102230246251565e-16,0.016178657513928794,0.0,0.01825198725255581,0.02389746090520174,0.014634146341463428,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1969,SVC,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",KuHar,0.6138211382113821,0.0,0.6160337128079063,0.0,0.5806451612903226,0.4444444444444444,0.5681818181818181,0.5974025974025975,0.6136363636363638,0.8918918918918919,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5192307692307693,0.5161290322580645,0.5319148936170213,0.6388888888888888,0.574468085106383,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6585365853658537,0.3902439024390244,0.6097560975609756,0.5609756097560976,0.6585365853658537,0.8048780487804879,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1970,KNN,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",KuHar,0.7317073170731707,0.0,0.7329479384188677,0.0,0.7777777777777778,0.72,0.7191011235955055,0.6097560975609756,0.6499999999999999,0.9210526315789475,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7142857142857143,0.7941176470588235,0.6666666666666666,0.6097560975609756,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8536585365853658,0.6585365853658537,0.7804878048780488,0.6097560975609756,0.6341463414634146,0.8536585365853658,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1971,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",MotionSense,0.8709401709401711,0.0023793864798418813,0.8696960877575762,0.002520816327029326,0.8332855585340434,0.8020909377684081,0.9096600747283208,0.8295042794263887,0.8659998933406923,0.9776357827476037,,0.003388775852437276,0.004955032610411036,0.0024503472717702372,0.01020433435141737,0.005703645140552898,1.1102230246251565e-16,,0.7720395443728059,0.8860928392333782,0.8792104427346918,0.9046034217692828,0.8356421551988256,0.9745222929936304,,0.004721124645145805,0.005903296105571783,0.004572372680481206,0.006045350242060833,0.01021759469415418,2.220446049250313e-16,,0.9051282051282051,0.7326923076923078,0.9423076923076922,0.766025641025641,0.8987179487179487,0.9807692307692306,,0.0055883319788982795,0.0076117577481012505,1.1102230246251565e-16,0.014964894269139422,0.002564102564102555,1.1102230246251565e-16,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1972,SVC,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",MotionSense,0.8621794871794872,0.0,0.8615279485776034,0.0,0.8136645962732919,0.7986798679867986,0.8950617283950617,0.8247422680412372,0.85625,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7891566265060241,0.8231292517006803,0.8630952380952381,0.8888888888888888,0.8353658536585366,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8397435897435898,0.7756410256410257,0.9294871794871795,0.7692307692307693,0.8782051282051282,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1973,KNN,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",MotionSense,0.8408119658119658,0.0,0.8391301416307289,0.0,0.8163265306122449,0.7758007117437722,0.8617363344051447,0.7915194346289752,0.8238805970149253,0.9655172413793104,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7486631016042781,0.872,0.864516129032258,0.8818897637795275,0.770949720670391,0.9447852760736196,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8974358974358975,0.6987179487179487,0.8589743589743589,0.717948717948718,0.8846153846153846,0.9871794871794872,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1974,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",WISDM,0.5617779315115877,0.002353398643123366,0.5851313612571836,0.0024602756770864256,0.6661252424226425,0.5742694762059861,0.6874039178135355,,,0.9393450337180352,0.0,0.00254875765185475,0.0038287615084069454,0.006871871099520266,,,0.0011205420313285448,0.0,0.6399233879907886,0.5557819670797102,0.8562186331268103,,,0.9946976544990191,0.0,0.0030934913994654797,0.0055977932733350735,0.006196891159935016,,,0.0016394628199915412,0.0,0.6945762711864407,0.5940677966101695,0.5742372881355933,,,0.8898305084745763,0.0,0.0032865626151975247,0.004099453092355173,0.008226888881024819,,,0.0015159782898303917,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
1975,SVC,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",WISDM,0.5686613628502248,0.0,0.5922644719369983,0.0,0.659238625812442,0.6299651567944251,0.6835443037974683,,,0.9293478260869565,0.0,0.0,0.0,0.0,,,0.0,0.0,0.728952772073922,0.5349112426035503,0.9050279329608939,,,0.9980544747081712,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6016949152542372,0.7661016949152543,0.5491525423728814,,,0.8694915254237288,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
1976,KNN,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",WISDM,0.5562089242476652,0.0,0.5779607147556065,0.0,0.6533996683250415,0.5756097560975609,0.6680244399185337,,,0.9349736379613357,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6396103896103896,0.553125,0.8367346938775511,,,0.9708029197080292,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6677966101694915,0.6,0.5559322033898305,,,0.9016949152542373,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
1977,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",UCI,0.5776453055141579,0.005298476552796195,0.5756072337986915,0.005200224034730778,0.5547207955048983,0.4956860136003086,0.5945828359400103,0.626373793172931,0.6130883604243981,,,0.011298309863231094,0.011801277971494833,0.008121805044843387,0.005084887945398794,0.005644818204069449,,,0.5359371512354313,0.5080457049052848,0.824403096286677,0.48269435817164225,0.9307250142697656,,,0.00982002440619246,0.0116928279042813,0.03011999690160683,0.0036483660958893218,0.013493325881816579,,,0.575,0.48405797101449277,0.4653543307086614,0.8919117647058823,0.45714285714285713,,,0.015466012118972272,0.01442010778415392,0.00961146111475094,0.011414834335485312,0.005264483794214915,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
1978,SVC,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",UCI,0.5424739195230999,0.0,0.5320860436240119,0.0,0.41071428571428564,0.6011560693641619,0.4926108374384237,0.5654450261780105,0.5989304812834225,,,0.0,0.0,0.0,0.0,0.0,,,0.575,0.5,0.6578947368421053,0.43902439024390244,0.9180327868852459,,,0.0,0.0,0.0,0.0,0.0,,,0.3194444444444444,0.7536231884057971,0.3937007874015748,0.7941176470588235,0.4444444444444444,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
1979,KNN,['UCI'],"['KuHar', 'MotionSense', 'ExtraSensory']",UCI,0.5529061102831595,0.0,0.5511516819406184,0.0,0.4931506849315069,0.4620938628158845,0.5948717948717949,0.6237113402061856,0.5925925925925926,,,0.0,0.0,0.0,0.0,0.0,,,0.4864864864864865,0.460431654676259,0.8529411764705882,0.4801587301587302,0.8888888888888888,,,0.0,0.0,0.0,0.0,0.0,,,0.5,0.463768115942029,0.4566929133858268,0.8897058823529411,0.4444444444444444,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
1980,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",KuHar,0.7634146341463415,0.005392885837976259,0.7676844215712386,0.005376647529379406,0.8274338690983718,0.755094268254172,0.7357478502383578,0.672552637688103,0.6914228118722818,0.9238550922761449,,0.008351990668698173,0.01256191119380865,0.007777753011775967,0.015623193321443131,0.014298594731349002,0.00560492139439508,,0.7210976937292728,0.9557895807895809,0.6777165779355221,0.7074359321727743,0.7029009084625258,1.0,,0.00866747129082695,0.021452978036876316,0.008000766489546774,0.018961275613626087,0.01555871309800825,0.0,,0.9707317073170731,0.6243902439024389,0.8048780487804879,0.6414634146341462,0.6804878048780487,0.8585365853658538,,0.01463414634146343,0.016178657513928794,0.01542574468374817,0.02195121951219514,0.017073170731707298,0.009756097560975618,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1981,SVC,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",KuHar,0.6544715447154471,0.0,0.6497267483566099,0.0,0.7547169811320755,0.5517241379310345,0.5617977528089888,0.5822784810126583,0.5411764705882354,0.9066666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6153846153846154,0.9411764705882353,0.5208333333333334,0.6052631578947368,0.5227272727272727,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.975609756097561,0.3902439024390244,0.6097560975609756,0.5609756097560976,0.5609756097560976,0.8292682926829268,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1982,KNN,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",KuHar,0.7439024390243902,0.0,0.7558979809646034,0.0,0.8,0.7567567567567567,0.7500000000000001,0.6582278481012659,0.6493506493506495,0.9210526315789475,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7346938775510204,0.8484848484848485,0.7021276595744681,0.6842105263157895,0.6944444444444444,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8780487804878049,0.6829268292682927,0.8048780487804879,0.6341463414634146,0.6097560975609756,0.8536585365853658,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1983,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",MotionSense,0.7922008547008547,0.004783891704538077,0.8176313350894198,0.004645586228184715,0.8394761912562071,0.8221851177126641,0.8671813616353836,0.6777057236236554,0.7304896163086083,0.96875,,0.004066893888993953,0.005632725482966678,0.005871047303524107,0.015071003011090437,0.011399501315878252,0.0,,0.7930969998287521,0.8772094418464716,0.7888614230944464,0.9805563531455986,0.9029256491327216,0.9451219512195121,,0.006265405408251329,0.005132785892566882,0.003576462277223958,0.00803167265986333,0.013389367117879565,0.0,,0.8916666666666666,0.7737179487179486,0.9628205128205126,0.5179487179487179,0.6134615384615385,0.9935897435897438,,0.00532475888648597,0.009088106973562715,0.011028622137234139,0.016666666666666653,0.012836528458013346,2.220446049250313e-16,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1984,SVC,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",MotionSense,0.6655982905982906,0.0,0.6746887754752319,0.0,0.8,0.78,0.8362573099415205,0.08588957055214723,0.5772357723577235,0.96875,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7692307692307693,0.8125,0.7688172043010753,1.0,0.7888888888888889,0.9451219512195121,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8333333333333334,0.75,0.9166666666666666,0.04487179487179487,0.4551282051282051,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1985,KNN,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",MotionSense,0.7692307692307693,0.0,0.7920420701061308,0.0,0.8023598820058997,0.7692307692307693,0.851963746223565,0.6666666666666666,0.7111111111111111,0.9509202453987731,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7431693989071039,0.8461538461538461,0.8057142857142857,0.9111111111111111,0.8421052631578947,0.9117647058823529,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8717948717948718,0.7051282051282052,0.9038461538461539,0.5256410256410257,0.6153846153846154,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1986,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",WISDM,0.6656520235212728,0.002702459354496658,0.6988217095778552,0.0026531627014794194,0.7058410454198976,0.6414270120558889,0.6088665641615523,,,0.9575684484033369,0.5672481187675725,0.0028950509263417712,0.006529037682903569,0.003287161895160426,,,0.001514358677662182,0.005037700975655783,0.6474991989028993,0.7227429766525703,0.8385568206600856,,,0.9551587082247701,0.6186992376111227,0.004027913613585215,0.0035909522499251094,0.003985525598817856,,,0.0035262975952344362,0.004828495756208158,0.7757627118644067,0.5766101694915255,0.4779661016949152,,,0.96,0.523728813559322,0.0037172393558408882,0.00921510319936827,0.003865001441014034,,,0.0011242795899509652,0.0064937625798744585,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
1987,SVC,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",WISDM,0.6534071255620892,0.0,0.6833294142458163,0.0,0.6893280632411067,0.62580054894785,0.6362694300518135,,,0.9740034662045061,0.46990291262135925,0.0,0.0,0.0,,,0.0,0.0,0.6459259259259259,0.679920477137177,0.8186666666666667,,,0.9964539007092199,0.4849699398797595,0.0,0.0,0.0,,,0.0,0.0,0.7389830508474576,0.5796610169491525,0.5203389830508475,,,0.9525423728813559,0.455743879472693,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
1988,KNN,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",WISDM,0.6502940159114493,0.0,0.6846709809938791,0.0,0.6886792452830188,0.6397800183318056,0.5921908893709328,,,0.9611486486486486,0.52565445026178,0.0,0.0,0.0,,,0.0,0.0,0.6422287390029325,0.6966067864271457,0.822289156626506,,,0.9579124579124579,0.5919811320754716,0.0,0.0,0.0,,,0.0,0.0,0.7423728813559322,0.5915254237288136,0.46271186440677964,,,0.964406779661017,0.4726930320150659,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
1989,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",UCI,0.5108792846497765,0.004933813817361208,0.5304177897646498,0.004867938072797948,0.5745715337953856,0.387830041859665,0.6299327583526646,0.5683551379623272,0.4948708826606806,,,0.004808631632190176,0.011708673253565453,0.007470449196892387,0.008087772559726238,0.008685054734690934,,,0.502906805787131,0.46951380646548796,0.7150043281639087,0.5081141505783952,0.995401691331924,,,0.0049800949399906105,0.010017296742372794,0.007064754619151365,0.006810558524663249,0.009197376703115193,,,0.6701388888888888,0.3304347826086957,0.562992125984252,0.6448529411764706,0.3293650793650794,,,0.008362218457494667,0.012634489691422245,0.008803417234251125,0.011414834335485315,0.008132500607904446,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
1990,SVC,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",UCI,0.4977645305514158,0.0,0.49824678257935806,0.0,0.5755813953488372,0.31896551724137934,0.5391304347826087,0.5028901734104047,0.56,,,0.0,0.0,0.0,0.0,0.0,,,0.495,0.39361702127659576,0.6019417475728155,0.4142857142857143,1.0,,,0.0,0.0,0.0,0.0,0.0,,,0.6875,0.26811594202898553,0.4881889763779528,0.6397058823529411,0.3888888888888889,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
1991,KNN,['UCI'],"['KuHar', 'MotionSense', 'WISDM']",UCI,0.5141579731743666,0.0,0.5426011103962372,0.0,0.5523809523809524,0.44705882352941173,0.6375545851528384,0.556701030927835,0.5251396648044693,,,0.0,0.0,0.0,0.0,0.0,,,0.5087719298245614,0.48717948717948717,0.7156862745098039,0.5225806451612903,0.8867924528301887,,,0.0,0.0,0.0,0.0,0.0,,,0.6041666666666666,0.41304347826086957,0.5748031496062992,0.5955882352941176,0.373015873015873,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
1992,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'UCI']",KuHar,0.7626016260162601,0.005514089417175014,0.762780605942101,0.005576796954449047,0.829153977719806,0.7757793135625347,0.7150438596491228,0.6623595813469232,0.6606831986578824,0.9336637047163363,,0.010936608227640084,0.012355358453444053,0.002236842105263148,0.013417589658686599,0.008612288168950124,0.004203691045796309,,0.7408908588431341,0.9203848191111816,0.6284848484848485,0.6992018334123598,0.6954757388967916,1.0,,0.00812418352876651,0.025249200364010235,0.003434343434343445,0.013478567314086195,0.009799439452895582,0.0,,0.9414634146341463,0.6707317073170731,0.8292682926829269,0.6292682926829267,0.6292682926829267,0.875609756097561,,0.01951219512195119,0.012195121951219523,1.1102230246251565e-16,0.014634146341463428,0.009756097560975618,0.007317073170731715,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1993,SVC,['UCI'],"['KuHar', 'MotionSense', 'UCI']",KuHar,0.6260162601626016,0.0,0.5988877707924567,0.0,0.7008547008547009,0.2553191489361702,0.5652173913043477,0.5675675675675675,0.5977011494252873,0.9066666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5394736842105263,1.0,0.5098039215686274,0.6363636363636364,0.5652173913043478,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.14634146341463414,0.6341463414634146,0.5121951219512195,0.6341463414634146,0.8292682926829268,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1994,KNN,['UCI'],"['KuHar', 'MotionSense', 'UCI']",KuHar,0.7479674796747967,0.0,0.7474575811592312,0.0,0.7956989247311829,0.7323943661971831,0.7526881720430108,0.6499999999999999,0.6329113924050632,0.9210526315789475,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7115384615384616,0.8666666666666667,0.6730769230769231,0.6666666666666666,0.6578947368421053,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9024390243902439,0.6341463414634146,0.8536585365853658,0.6341463414634146,0.6097560975609756,0.8536585365853658,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1995,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'UCI']",MotionSense,0.8777777777777779,0.0021474093207523195,0.8763317670873096,0.0022070165264699054,0.8361180457101278,0.8023805271776816,0.9206928826280916,0.8437332581257202,0.8816282460723149,0.9734376428099225,,0.005566026297938794,0.007210270100245596,0.002089030076283474,0.007135406886457835,0.00390784275024459,0.002499416149539635,,0.7704478178035483,0.8945117102391844,0.8908908946307044,0.9204833093229542,0.8576098211986702,0.9606868676510804,,0.006726230470020261,0.0094363453115007,0.0021858240888728425,0.007420812006217997,0.005922807515172999,0.0038736441142436643,,0.9141025641025641,0.7275641025641026,0.9525641025641024,0.7788461538461537,0.9070512820512822,0.9865384615384615,,0.008695294850160601,0.01043514140775623,0.0031403714651066818,0.009178090425177143,0.003205128205128194,0.0019230769230769496,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1996,SVC,['UCI'],"['KuHar', 'MotionSense', 'UCI']",MotionSense,0.8728632478632479,0.0,0.8723900352294516,0.0,0.8155339805825242,0.8164556962025316,0.9164086687306501,0.8435374149659864,0.8616352201257861,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8235294117647058,0.80625,0.8862275449101796,0.8985507246376812,0.845679012345679,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8076923076923077,0.8269230769230769,0.9487179487179487,0.7948717948717948,0.8782051282051282,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1997,KNN,['UCI'],"['KuHar', 'MotionSense', 'UCI']",MotionSense,0.8514957264957265,0.0,0.8497374653798054,0.0,0.8269794721407624,0.7915194346289752,0.880503144654088,0.808362369337979,0.8374999999999999,0.953560371517028,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7621621621621621,0.8818897637795275,0.8641975308641975,0.8854961832061069,0.8170731707317073,0.9221556886227545,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9038461538461539,0.717948717948718,0.8974358974358975,0.7435897435897436,0.8589743589743589,0.9871794871794872,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1998,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'UCI']",WISDM,0.5536146662054653,0.002412644481836299,0.5899088169983742,0.0023004264894398913,0.6805586246685361,0.6641260961731287,0.6230254436545077,,,0.9228430387958608,0.0,0.005986378999737037,0.0052484630855943355,0.0035035298928382213,,,0.0009768936951585485,0.0,0.672674874893993,0.6980215342257245,0.7815925538576345,,,0.9790869928064655,0.0,0.005059017748533016,0.007058002480421784,0.0020804720279923644,,,0.00186154477942348,0.0,0.6886440677966102,0.6333898305084746,0.5179661016949152,,,0.8727118644067797,0.0,0.0075438010455145385,0.004796939558672843,0.004805914196189102,,,0.0009127397978193931,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
1999,SVC,['UCI'],"['KuHar', 'MotionSense', 'UCI']",WISDM,0.5482531995849187,0.0,0.5839845782541621,0.0,0.575135135135135,0.7176220806794057,0.6541666666666667,,,0.9146005509641872,0.0,0.0,0.0,0.0,,,0.0,0.0,0.7940298507462686,0.6160388821385177,0.8486486486486486,,,0.9979959919839679,0.0,0.0,0.0,0.0,,,0.0,0.0,0.45084745762711864,0.8593220338983051,0.5322033898305085,,,0.8440677966101695,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
2000,KNN,['UCI'],"['KuHar', 'MotionSense', 'UCI']",WISDM,0.537876167416119,0.0,0.5732881014495147,0.0,0.6542056074766355,0.6461808604038631,0.5983436853002071,,,0.9103815439219166,0.0,0.0,0.0,0.0,,,0.0,0.0,0.65587734241908,0.6703096539162113,0.7686170212765957,,,0.9553072625698324,0.0,0.0,0.0,0.0,,,0.0,0.0,0.652542372881356,0.6237288135593221,0.48983050847457626,,,0.8694915254237288,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
2001,RandomForest,['UCI'],"['KuHar', 'MotionSense', 'UCI']",UCI,0.7767511177347244,0.004309040922444401,0.7754884603043818,0.004361061568987405,0.7239450637596945,0.7018677667105129,0.9238963057651628,0.7706773408814481,0.7706346562281017,,,0.008731066682895909,0.008359290862180983,0.0018836144672810798,0.005048411783178561,0.007884103816820191,,,0.7116478106475195,0.7160181203126398,0.8898751407894163,0.776793127272462,0.796075538803124,,,0.007861550859944125,0.010183837801923779,0.0034944812177109476,0.008959247363540706,0.003652335682060355,,,0.7368055555555556,0.6884057971014492,0.9606299212598424,0.7647058823529411,0.7468253968253968,,,0.013696585363413895,0.01168443151927327,1.1102230246251565e-16,0.0032883352610291157,0.01201011583366791,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
2002,SVC,['UCI'],"['KuHar', 'MotionSense', 'UCI']",UCI,0.6333830104321908,0.0,0.5698914561834748,0.0,0.012987012987012986,0.6292682926829268,0.9348659003831418,0.6925795053003533,0.6410256410256411,,,0.0,0.0,0.0,0.0,0.0,,,0.1,0.4742647058823529,0.9104477611940298,0.6666666666666666,0.6944444444444444,,,0.0,0.0,0.0,0.0,0.0,,,0.006944444444444444,0.9347826086956522,0.9606299212598425,0.7205882352941176,0.5952380952380952,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
2003,KNN,['UCI'],"['KuHar', 'MotionSense', 'UCI']",UCI,0.7585692995529061,0.0,0.7570041546738975,0.0,0.6866666666666666,0.6439393939393939,0.9207547169811321,0.7715355805243445,0.7804878048780488,,,0.0,0.0,0.0,0.0,0.0,,,0.6602564102564102,0.6746031746031746,0.8840579710144928,0.7862595419847328,0.8,,,0.0,0.0,0.0,0.0,0.0,,,0.7152777777777778,0.6159420289855072,0.9606299212598425,0.7573529411764706,0.7619047619047619,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
