,Classifier,Umap - 10,Train,Test,accuracy - mean,accuracy - std,f1 score (weighted) - mean,f1 score (weighted) - std,f1-score - mean - sit,f1-score - mean - stand,f1-score - mean - walk,f1-score - mean - stair up,f1-score - mean - stair down,f1-score - mean - run,f1-score - mean - stair up and down,f1-score - std - sit,f1-score - std - stand,f1-score - std - walk,f1-score - std - stair up,f1-score - std - stair down,f1-score - std - run,f1-score - std - stair up and down,precision - mean - sit,precision - mean - stand,precision - mean - walk,precision - mean - stair up,precision - mean - stair down,precision - mean - run,precision - mean - stair up and down,precision - std - sit,precision - std - stand,precision - std - walk,precision - std - stair up,precision - std - stair down,precision - std - run,precision - std - stair up and down,recall - mean - sit,recall - mean - stand,recall - mean - walk,recall - mean - stair up,recall - mean - stair down,recall - mean - run,recall - mean - stair up and down,recall - std - sit,recall - std - stand,recall - std - walk,recall - std - stair up,recall - std - stair down,recall - std - run,recall - std - stair up and down,support - mean - sit,support - mean - stand,support - mean - walk,support - mean - stair up,support - mean - stair down,support - mean - run,support - mean - stair up and down,support - std - sit,support - std - stand,support - std - walk,support - std - stair up,support - std - stair down,support - std - run,support - std - stair up and down
320,KNN,['-'],"['KuHar', 'MotionSense', 'WISDM', 'UCI']",WISDM,0.6575579384296091,0.0,0.7008666507176762,0.0,0.737012987012987,0.7063978965819456,0.6044538706256628,,,0.9487179487179486,0.4862932061978545,0.0,0.0,0.0,,,0.0,0.0,0.7071651090342679,0.7313974591651543,0.8073654390934845,,,0.9568965517241379,0.6623376623376623,0.0,0.0,0.0,,,0.0,0.0,0.7694915254237288,0.6830508474576271,0.4830508474576271,,,0.940677966101695,0.384180790960452,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
321,RandomForest,['-'],"['KuHar', 'MotionSense', 'WISDM', 'UCI']",UCI,0.8420268256333829,0.006698123712144334,0.8409361204812624,0.00692782497653901,0.7907798874955038,0.7511988558631669,0.9516381217627427,0.8768639419475834,0.8461813759183958,,,0.014202684469278104,0.018672709113490525,0.0060543390806436686,0.005936024219074456,0.007552806025159307,,,0.7431314505357055,0.8177444518737689,0.9506517937422403,0.8197737606120693,0.9255947585007716,,,0.015351232600190248,0.020367657243527508,0.010472337066036055,0.00709819508799637,0.009369009397407745,,,0.8451388888888888,0.6949275362318841,0.9527559055118109,0.9426470588235294,0.7793650793650794,,,0.017305466381079333,0.02184755569808889,0.00931666107574741,0.01221562332782068,0.008547880646245237,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
322,SVC,['-'],"['KuHar', 'MotionSense', 'WISDM', 'UCI']",UCI,0.7570789865871833,0.0,0.7135710135873671,0.0,0.6765432098765432,0.17500000000000002,0.9609375,0.908450704225352,0.8860759493670887,,,0.0,0.0,0.0,0.0,0.0,,,0.524904214559387,0.6363636363636364,0.9534883720930233,0.8716216216216216,0.9459459459459459,,,0.0,0.0,0.0,0.0,0.0,,,0.9513888888888888,0.10144927536231885,0.968503937007874,0.9485294117647058,0.8333333333333334,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
323,KNN,['-'],"['KuHar', 'MotionSense', 'WISDM', 'UCI']",UCI,0.7988077496274217,0.0,0.7997658804296283,0.0,0.6947368421052632,0.6906474820143885,0.9647058823529412,0.8447653429602888,0.8244897959183675,,,0.0,0.0,0.0,0.0,0.0,,,0.7021276595744681,0.6857142857142857,0.9609375,0.8297872340425532,0.8487394957983193,,,0.0,0.0,0.0,0.0,0.0,,,0.6875,0.6956521739130435,0.968503937007874,0.8602941176470589,0.8015873015873016,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
324,RandomForest,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",KuHar,0.8678861788617886,0.009832021644266513,0.870807613886246,0.009439185636656985,0.9503085512782837,0.949683830171635,0.8394244597973876,0.7084293349685142,0.8145677436986194,0.9624317634030357,,0.013661380039183242,0.014051709178259337,0.017225511587180407,0.016146407474871446,0.017426649197993832,0.00999602701775127,,0.9446573751451799,0.9556097560975608,0.8195897571167615,0.9480880713489409,0.7572586223631916,0.9298778482499414,,0.014982240765447265,0.014807911450400517,0.021446550922578276,0.034705716040022754,0.029754495747371067,0.01757494753222291,,0.9560975609756097,0.9439024390243903,0.8609756097560975,0.5658536585365853,0.8829268292682928,0.9975609756097562,,0.014634146341463407,0.015617376188860579,0.026829268292682926,0.014634146341463383,0.0284436677797332,0.007317073170731715,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
325,SVC,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",KuHar,0.7560975609756098,0.0,0.7025193214895112,0.0,0.6666666666666666,0.0,0.8395061728395061,0.9,0.8333333333333333,0.975609756097561,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.85,0.9230769230769231,0.813953488372093,0.975609756097561,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.8292682926829268,0.8780487804878049,0.8536585365853658,0.975609756097561,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
326,KNN,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",KuHar,0.7520325203252033,0.0,0.760369448011748,0.0,0.8089887640449439,0.7733333333333334,0.8192771084337348,0.6265060240963854,0.5974025974025975,0.9367088607594938,,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,0.8529411764705882,0.8095238095238095,0.6190476190476191,0.6388888888888888,0.9736842105263158,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8780487804878049,0.7073170731707317,0.8292682926829268,0.6341463414634146,0.5609756097560976,0.9024390243902439,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
327,RandomForest,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",MotionSense,0.5751068376068375,0.0035450128254352845,0.5364645009686293,0.0036229042385197063,0.7917668400739738,0.8204964887534711,0.7832725379790734,0.0,0.0,0.8232511390052577,,0.007994964811681621,0.009892384747322569,0.007143533765416903,0.0,0.0,0.005147770759605519,,0.8554080040395814,0.7725167515415786,0.7350017147487136,0.0,0.0,0.6996305510989523,,0.01680998839285671,0.0074139927365660845,0.011249744262396838,0.0,0.0,0.0074431004700882975,,0.7371794871794872,0.875,0.8384615384615385,0.0,0.0,1.0,,0.009930726528736982,0.017496594953789985,0.0069040574450442305,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
328,SVC,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",MotionSense,0.5405982905982906,0.0,0.5058901413027239,0.0,0.7531806615776082,0.58008658008658,0.8157099697885197,0.0,0.0,0.8863636363636364,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6244725738396625,0.8933333333333333,0.7714285714285715,0.0,0.0,0.7959183673469388,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9487179487179487,0.42948717948717946,0.8653846153846154,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
329,KNN,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",MotionSense,0.5961538461538461,0.0,0.5629340519508648,0.0,0.8312499999999999,0.8223684210526317,0.7671957671957672,0.0,0.0,0.9567901234567902,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8109756097560976,0.8445945945945946,0.6531531531531531,0.0,0.0,0.9226190476190477,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8525641025641025,0.8012820512820513,0.9294871794871795,0.0,0.0,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
330,RandomForest,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",WISDM,0.7822206848841231,0.004481254857337019,0.781938401447399,0.004800772012713067,0.6761074526497808,0.7536670308325215,0.7994878816485211,,,0.9691118827160304,0.7034710213837797,0.009252445336659731,0.00673324911541357,0.005116529558006131,,,0.0028870154912057273,0.006602820474338829,0.8667703288052813,0.6560789694067957,0.7790226036088235,,,0.9550973595638894,0.7614199165218819,0.01353173811878013,0.007018396962635705,0.006564272364152723,,,0.005272994366477657,0.010984034593728478,0.5542372881355933,0.8854237288135594,0.8211864406779661,,,0.9835593220338982,0.6538606403013183,0.008163792934774438,0.009070568244243843,0.010509841354527125,,,0.0015254237288135674,0.009179704412018033,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
331,SVC,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",WISDM,0.7056381874783811,0.0,0.7042607546633486,0.0,0.6804657179818887,0.351288056206089,0.7989031078610603,,,0.9748322147651006,0.7170984455958549,0.0,0.0,0.0,,,0.0,0.0,0.5502092050209205,0.5681818181818182,0.8670634920634921,,,0.9651162790697675,0.7972350230414746,0.0,0.0,0.0,,,0.0,0.0,0.8915254237288136,0.2542372881355932,0.7406779661016949,,,0.9847457627118644,0.6516007532956686,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
332,KNN,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",WISDM,0.7087512971290211,0.0,0.7406457220490544,0.0,0.7227310574521232,0.6884422110552764,0.7277829747427501,,,0.9497872340425532,0.6004672897196262,0.0,0.0,0.0,,,0.0,0.0,0.7103109656301145,0.6804635761589404,0.8121085594989561,,,0.9538461538461539,0.7907692307692308,0.0,0.0,0.0,,,0.0,0.0,0.735593220338983,0.6966101694915254,0.6593220338983051,,,0.9457627118644067,0.4839924670433145,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
333,RandomForest,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",UCI,0.8248882265275709,0.007518329809615158,0.8256098365079065,0.0077923629684253145,0.7694668990358581,0.7877526525932022,0.9167171005642079,0.8405454645508001,0.8232844906921952,,,0.016977115915003744,0.0123864433907859,0.0072200967487522595,0.011526891347146354,0.012618514575392122,,,0.8232901992333737,0.7438872919396738,0.8690257141547768,0.817917157908411,0.9312964522239401,,,0.01611748920403426,0.017591225626175103,0.012820827839933739,0.011411145748932811,0.016591827340848693,,,0.7229166666666667,0.8376811594202899,0.9700787401574804,0.8647058823529411,0.7380952380952381,,,0.027682126983326033,0.01976548072026936,0.004724409448818933,0.018659672853602233,0.019113642188559214,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
334,SVC,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",UCI,0.7570789865871833,0.0,0.7101743544167776,0.0,0.6845965770171148,0.16774193548387098,0.9647058823529412,0.8982456140350877,0.8739495798319328,,,0.0,0.0,0.0,0.0,0.0,,,0.5283018867924528,0.7647058823529411,0.9609375,0.8590604026845637,0.9285714285714286,,,0.0,0.0,0.0,0.0,0.0,,,0.9722222222222222,0.09420289855072464,0.968503937007874,0.9411764705882353,0.8253968253968254,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
335,KNN,['-'],"['KuHar', 'ExtraSensory', 'WISDM', 'UCI']",UCI,0.7988077496274217,0.0,0.7998771331881767,0.0,0.6947368421052632,0.6881720430107526,0.9647058823529412,0.8478260869565217,0.8244897959183675,,,0.0,0.0,0.0,0.0,0.0,,,0.7021276595744681,0.6808510638297872,0.9609375,0.8357142857142857,0.8487394957983193,,,0.0,0.0,0.0,0.0,0.0,,,0.6875,0.6956521739130435,0.968503937007874,0.8602941176470589,0.8015873015873016,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
336,RandomForest,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",KuHar,0.5711382113821138,0.011533545495212297,0.5298569946702438,0.011776702453015703,0.312823778763787,0.6650932796522475,0.6913594351842581,0.07836873720594649,0.5590580225249464,0.8724387146902777,,0.026529314803718226,0.023297526499604378,0.013891133526191604,0.04879924490464697,0.03651089415512712,0.01903162174906264,,0.6764330114330115,0.5292997339996419,0.5635386103675912,0.9,0.6475609205197637,0.8515251864053314,,0.10731645646165439,0.014113850753420724,0.018212195544832298,0.30000000000000004,0.024958130682890562,0.009335821114201228,,0.20487804878048782,0.8951219512195122,0.8951219512195123,0.041463414634146344,0.4951219512195123,0.895121951219512,,0.019512195121951213,0.04634146341463413,0.019049389453430883,0.026829268292682926,0.058790101430214396,0.03625870426175245,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
337,SVC,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",KuHar,0.524390243902439,0.0,0.4573767877965779,0.0,0.6666666666666666,0.0,0.6304347826086957,0.047619047619047616,0.48,0.9195402298850575,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.5686274509803921,1.0,0.5294117647058824,0.8695652173913043,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.7073170731707317,0.024390243902439025,0.43902439024390244,0.975609756097561,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
338,KNN,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",KuHar,0.491869918699187,0.0,0.4857333539260338,0.0,0.6851851851851852,0.3928571428571429,0.44943820224719094,0.1702127659574468,0.37333333333333335,0.8433734939759037,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5522388059701493,0.7333333333333333,0.4166666666666667,0.6666666666666666,0.4117647058823529,0.8333333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9024390243902439,0.2682926829268293,0.4878048780487805,0.0975609756097561,0.34146341463414637,0.8536585365853658,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
339,RandomForest,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",MotionSense,0.7130341880341879,0.004384248830915196,0.7176271643595873,0.005645103381635814,0.8413325410984493,0.8499935824563034,0.7741725928299494,0.32935626497361375,0.655744273247274,0.8551637315519344,,0.006713161644691645,0.005800686068236281,0.014355446720222775,0.027044575778138773,0.019061777575139317,0.010775284297979158,,0.8647651342529196,0.8293428066173203,0.6938753737707242,0.9839174093879975,0.9089207394862887,0.74713020545667,,0.008701115907927583,0.007562592548152332,0.014521788490099007,0.016369313944422374,0.02284802881549105,0.016522225568873155,,0.8192307692307692,0.8717948717948717,0.8756410256410257,0.1980769230769231,0.5134615384615385,1.0,,0.009847622753677699,0.009507946778327777,0.01748484832946905,0.019112886558814834,0.023368879658407934,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
340,SVC,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",MotionSense,0.8226495726495726,0.0,0.8284174680623934,0.0,0.7668393782383418,0.6218487394957983,0.9150326797385621,0.8428571428571429,0.9121621621621622,0.9117647058823529,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6434782608695652,0.9024390243902439,0.9333333333333333,0.9516129032258065,0.9642857142857143,0.842391304347826,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9487179487179487,0.47435897435897434,0.8974358974358975,0.7564102564102564,0.8653846153846154,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
341,KNN,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",MotionSense,0.7905982905982906,0.0,0.8156207619525964,0.0,0.8398791540785498,0.8191126279863481,0.8848484848484849,0.682170542635659,0.7049808429118775,0.9627329192546583,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7942857142857143,0.8759124087591241,0.8390804597701149,0.8627450980392157,0.8761904761904762,0.9337349397590361,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8910256410256411,0.7692307692307693,0.9358974358974359,0.5641025641025641,0.5897435897435898,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
342,RandomForest,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",WISDM,0.7748875821515047,0.004388447326780668,0.7775767229691677,0.003896816266787636,0.6994574363211002,0.7280116630771245,0.8006197649372645,,,0.9704219451504018,0.6795723700700336,0.008641276005256084,0.006695850807157143,0.005370847148595075,,,0.0028103462065657146,0.008394815891894811,0.7846561573685764,0.6695188248365543,0.7710086493575337,,,0.9571712725067091,0.7631235176362512,0.009109311613993646,0.007139585591273894,0.0080343366538929,,,0.005349647724295662,0.0076096257619263155,0.6310169491525424,0.7977966101694915,0.8327118644067795,,,0.9840677966101694,0.6126177024482109,0.010476989464763095,0.010227237180708889,0.008970249913491005,,,0.00285632195700894,0.011792446105049537,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
343,SVC,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",WISDM,0.6779661016949152,0.0,0.6903745538613526,0.0,0.6814621409921671,0.3686635944700461,0.7785977859778598,,,0.9806234203875316,0.6372093023255814,0.0,0.0,0.0,,,0.0,0.0,0.554140127388535,0.5755395683453237,0.854251012145749,,,0.9748743718592965,0.8328267477203647,0.0,0.0,0.0,,,0.0,0.0,0.8847457627118644,0.2711864406779661,0.7152542372881356,,,0.9864406779661017,0.5160075329566854,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
344,KNN,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",WISDM,0.6966447595987547,0.0,0.7312310664286624,0.0,0.7397260273972601,0.6867989646246765,0.7359389895138226,,,0.9446808510638298,0.5287637698898409,0.0,0.0,0.0,,,0.0,0.0,0.7050691244239631,0.6994727592267135,0.840958605664488,,,0.9487179487179487,0.7552447552447552,0.0,0.0,0.0,,,0.0,0.0,0.7779661016949152,0.6745762711864407,0.6542372881355932,,,0.940677966101695,0.4067796610169492,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
345,RandomForest,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",UCI,0.7889716840536513,0.009731640964121904,0.790070715787867,0.009814287445180312,0.7140117933512646,0.6912193301043436,0.9160099479626483,0.8221453533232566,0.8237020083607781,,,0.011785627022608373,0.019550286922044087,0.006900274854848165,0.01687650512317819,0.017435505850179975,,,0.704383734680827,0.7029201432939967,0.8647052764382508,0.8385815348974708,0.8800901442748577,,,0.01928174487149403,0.013174293933001078,0.013861346244778482,0.008896885978344593,0.028221570188325926,,,0.725,0.6811594202898551,0.9740157480314962,0.8066176470588236,0.7746031746031745,,,0.025647479600860244,0.03723255819902937,0.007913287890646405,0.026110707212595147,0.01851095839633428,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
346,SVC,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",UCI,0.7421758569299552,0.0,0.6976423631175946,0.0,0.6748768472906403,0.16455696202531647,0.9498069498069498,0.8708487084870848,0.8663967611336032,,,0.0,0.0,0.0,0.0,0.0,,,0.5229007633587787,0.65,0.9318181818181818,0.8740740740740741,0.8842975206611571,,,0.0,0.0,0.0,0.0,0.0,,,0.9513888888888888,0.09420289855072464,0.968503937007874,0.8676470588235294,0.8492063492063492,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
347,KNN,['-'],"['MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",UCI,0.8002980625931445,0.0,0.8011658268756764,0.0,0.6947368421052632,0.6906474820143885,0.9687500000000001,0.8447653429602888,0.8278688524590164,,,0.0,0.0,0.0,0.0,0.0,,,0.7021276595744681,0.6857142857142857,0.9612403100775194,0.8297872340425532,0.8559322033898306,,,0.0,0.0,0.0,0.0,0.0,,,0.6875,0.6956521739130435,0.9763779527559056,0.8602941176470589,0.8015873015873016,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
348,RandomForest,['-'],"['KuHar', 'MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",KuHar,0.8727642276422763,0.010291860895261934,0.8729036908726464,0.010963559016169735,0.9492751493779996,0.9482633242999098,0.8461912872810121,0.7360219676637826,0.7955165441367524,0.9621538724764213,,0.011798493657123354,0.012139802471680202,0.021229313168482093,0.031759008280589925,0.017658858078659037,0.010482107698918419,,0.940391108230019,0.9579143214509068,0.8416268577329269,0.9537419617419618,0.7165589409034787,0.933598275109903,,0.015044485907082248,0.015345454462732548,0.02873428775192573,0.029746925879397843,0.027644396065822148,0.011616132567195394,,0.9585365853658537,0.9390243902439023,0.8512195121951219,0.6,0.8951219512195122,0.9926829268292682,,0.015617376188860598,0.016361473006095986,0.020260058202239223,0.036503974505111614,0.01904938945343088,0.01561737618886062,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
349,SVC,['-'],"['KuHar', 'MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",KuHar,0.7560975609756098,0.0,0.7025546559005734,0.0,0.6666666666666666,0.0,0.8354430379746836,0.868421052631579,0.8571428571428571,0.9876543209876543,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.868421052631579,0.9428571428571428,0.78,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.8048780487804879,0.8048780487804879,0.9512195121951219,0.975609756097561,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
350,KNN,['-'],"['KuHar', 'MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",KuHar,0.7520325203252033,0.0,0.760369448011748,0.0,0.8089887640449439,0.7733333333333334,0.8192771084337348,0.6265060240963854,0.5974025974025975,0.9367088607594938,,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,0.8529411764705882,0.8095238095238095,0.6190476190476191,0.6388888888888888,0.9736842105263158,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8780487804878049,0.7073170731707317,0.8292682926829268,0.6341463414634146,0.5609756097560976,0.9024390243902439,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
351,RandomForest,['-'],"['KuHar', 'MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",MotionSense,0.6951923076923077,0.007822526712814314,0.6945418191083543,0.009528288331799271,0.8349562074951014,0.8448741211476192,0.7592675039171537,0.2711444560273793,0.6309050883177292,0.8261035377451439,,0.007348583346402382,0.006730071324338262,0.01048052614517956,0.040145491537267194,0.022011086583747248,0.006504658328103679,,0.8570860381586733,0.8266445305231149,0.684921283540932,0.9702597402597402,0.9125781912466314,0.7037801586070265,,0.009899370394674662,0.01023312043013186,0.013659845319091443,0.026154531521792816,0.02998494841905003,0.009455032152445881,,0.8141025641025641,0.864102564102564,0.851923076923077,0.1583333333333333,0.48269230769230764,1.0,,0.012162606385262995,0.011395121047840509,0.011268202455927521,0.027949011995630307,0.02416420105765482,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
352,SVC,['-'],"['KuHar', 'MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",MotionSense,0.8173076923076923,0.0,0.8223188727566657,0.0,0.7688311688311689,0.6276150627615064,0.9114754098360656,0.8251748251748253,0.8996539792387543,0.9011627906976745,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6462882096069869,0.9036144578313253,0.9328859060402684,0.9076923076923077,0.9774436090225563,0.824468085106383,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9487179487179487,0.4807692307692308,0.8910256410256411,0.7564102564102564,0.8333333333333334,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
353,KNN,['-'],"['KuHar', 'MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",MotionSense,0.7905982905982906,0.0,0.8156207619525964,0.0,0.8398791540785498,0.8191126279863481,0.8848484848484849,0.682170542635659,0.7049808429118775,0.9627329192546583,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7942857142857143,0.8759124087591241,0.8390804597701149,0.8627450980392157,0.8761904761904762,0.9337349397590361,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8910256410256411,0.7692307692307693,0.9358974358974359,0.5641025641025641,0.5897435897435898,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
354,RandomForest,['-'],"['KuHar', 'MotionSense', 'ExtraSensory', 'WISDM', 'UCI']",WISDM,0.7711518505707368,0.0031898005903558875,0.7794130752789539,0.003055332710077058,0.7103200061131113,0.7547241502925717,0.8105580657505531,,,0.9638496604203908,0.6440802069891629,0.006837149196996923,0.005503273849695975,0.006550283470488921,,,0.0020649351967681716,0.010349785467005556,0.8343064722487726,0.679668263268377,0.7882834853466716,,,0.9435232345683044,0.782987812528197,0.008355298576064079,0.006960638534546528,0.010270770696409564,,,0.003721756289663767,0.01668808462760015,0.6184745762711865,0.8484745762711865,0.8342372881355932,,,0.9850847457627119,0.5470809792843692,0.008284304684644032,0.006485127616850512,0.007759676706616695,,,0.0026037782196164884,0.007911846153521668,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
